"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Maharashtra","Satara","Karad","Brinjal","Other","19/04/2021","500","1000","1000"
"Maharashtra","Satara","Karad","Cabbage","Other","19/04/2021","300","400","400"
"Maharashtra","Satara","Karad","Cauliflower","Other","19/04/2021","500","800","800"
"Maharashtra","Satara","Karad","Chilly Capsicum","Other","19/04/2021","1500","2000","2000"
"Maharashtra","Satara","Karad","Cucumbar(Kheera)","Other","19/04/2021","500","800","800"
"Maharashtra","Satara","Karad","Drumstick","Other","19/04/2021","1000","1500","1500"
"Maharashtra","Satara","Karad","Ginger(Green)","Other","19/04/2021","1500","2000","2000"
"Maharashtra","Satara","Karad","Green Chilli","Other","19/04/2021","1500","2500","2500"
"Maharashtra","Satara","Karad","Guar","Other","19/04/2021","2500","3000","3000"
"Maharashtra","Satara","Karad","Onion","Other","19/04/2021","500","1300","1300"
"Maharashtra","Satara","Karad","Peas Wet","Other","19/04/2021","5500","6500","6500"
"Maharashtra","Satara","Karad","Ridge gourd(Tori)","Other","19/04/2021","1500","2000","2000"
"Maharashtra","Satara","Karad","Tomato","Other","19/04/2021","500","1000","1000"
"Maharashtra","Satara","Patan","Brinjal","Other","19/04/2021","600","800","700"
"Maharashtra","Satara","Patan","Coriander(Leaves)","Other","19/04/2021","3","5","4"
"Maharashtra","Satara","Patan","Green Chilli","Other","19/04/2021","2000","2500","2250"
"Maharashtra","Satara","Patan","Tomato","Other","19/04/2021","600","800","700"
"Maharashtra","Satara","Satara","Bhindi(Ladies Finger)","Other","19/04/2021","2500","3000","2750"
"Maharashtra","Satara","Satara","Bitter gourd","Other","19/04/2021","2000","2500","2250"
"Maharashtra","Satara","Satara","Bottle gourd","Other","19/04/2021","800","1000","900"
"Maharashtra","Satara","Satara","Brinjal","Other","19/04/2021","1000","1500","1250"
"Maharashtra","Satara","Satara","Cabbage","Other","19/04/2021","400","500","450"
"Maharashtra","Satara","Satara","Carrot","Other","19/04/2021","1000","1500","1250"
"Maharashtra","Satara","Satara","Cauliflower","Other","19/04/2021","2000","2500","2250"
"Maharashtra","Satara","Satara","Chilly Capsicum","Other","19/04/2021","2000","2500","2250"
"Maharashtra","Satara","Satara","Cucumbar(Kheera)","Other","19/04/2021","800","1000","900"
"Maharashtra","Satara","Satara","Drumstick","Other","19/04/2021","800","1000","900"
"Maharashtra","Satara","Satara","Ginger(Green)","Other","19/04/2021","1000","1500","1250"
"Maharashtra","Satara","Satara","Green Chilli","Other","19/04/2021","2000","3000","2500"
"Maharashtra","Satara","Satara","Guar","Other","19/04/2021","4000","5000","4500"
"Maharashtra","Satara","Satara","Onion","Other","19/04/2021","500","1200","850"
"Maharashtra","Satara","Satara","Peas Wet","Other","19/04/2021","6000","7000","6500"
"Maharashtra","Satara","Satara","Potato","Other","19/04/2021","1000","1600","1300"
"Maharashtra","Satara","Satara","Tomato","Other","19/04/2021","500","800","650"
"Maharashtra","Satara","Vai","Bottle gourd","Other","19/04/2021","1400","1700","1550"
"Maharashtra","Satara","Vai","Brinjal","Other","19/04/2021","1500","2000","1750"
"Maharashtra","Satara","Vai","Cabbage","Other","19/04/2021","500","600","550"
"Maharashtra","Satara","Vai","Cauliflower","Other","19/04/2021","1200","1500","1350"
"Maharashtra","Satara","Vai","Ginger(Green)","Other","19/04/2021","1500","2200","1850"
"Maharashtra","Satara","Vai","Green Chilli","Other","19/04/2021","3000","4500","3750"
"Maharashtra","Satara","Vai","Onion","Local","19/04/2021","700","1300","1000"
"Maharashtra","Satara","Vai","Potato","Other","19/04/2021","1200","1800","1500"
"Maharashtra","Satara","Vai","Tomato","Local","19/04/2021","700","1200","950"
"Maharashtra","Sholapur","Solapur","Apple","Other","19/04/2021","600","1600","800"
"Maharashtra","Sholapur","Solapur","Chikoos(Sapota)","Other","19/04/2021","1000","2300","1700"
"Maharashtra","Sholapur","Solapur","Grapes","Other","19/04/2021","400","1000","600"
"Maharashtra","Sholapur","Solapur","Guava","Other","19/04/2021","900","2400","1700"
"Maharashtra","Sholapur","Solapur","Gur(Jaggery)","Yellow","19/04/2021","2992","3500","3404"
"Maharashtra","Sholapur","Solapur","Karbuja(Musk Melon)","Other","19/04/2021","900","3000","1200"
"Maharashtra","Sholapur","Solapur","Lime","Other","19/04/2021","1400","7000","3200"
"Maharashtra","Sholapur","Solapur","Pomegranate","Other","19/04/2021","800","11000","3100"
"Maharashtra","Sholapur","Solapur","Potato","Other","19/04/2021","200","1500","1000"
"Maharashtra","Sholapur","Solapur","Rice","Other","19/04/2021","2375","6000","3650"
"Maharashtra","Sholapur","Solapur","Water Melon","Other","19/04/2021","800","2500","1100"
"Maharashtra","Sholapur","Solapur","Wheat","Sharbati","19/04/2021","2310","3000","2650"
"Maharashtra","Thane","Kalyan","Bhindi(Ladies Finger)","Other","19/04/2021","2000","2500","2250"
"Maharashtra","Thane","Kalyan","Bitter gourd","Other","19/04/2021","2500","2800","2750"
"Maharashtra","Thane","Kalyan","Bottle gourd","Other","19/04/2021","1200","1800","1600"
"Maharashtra","Thane","Kalyan","Brinjal","Other","19/04/2021","1000","1500","1250"
"Maharashtra","Thane","Kalyan","Cabbage","Other","19/04/2021","600","1000","800"
"Maharashtra","Thane","Kalyan","Carrot","Other","19/04/2021","1000","1500","1250"
"Maharashtra","Thane","Kalyan","Cauliflower","Other","19/04/2021","1200","1600","1400"
"Maharashtra","Thane","Kalyan","Chilly Capsicum","Other","19/04/2021","1600","2000","1800"
"Maharashtra","Thane","Kalyan","Cucumbar(Kheera)","Other","19/04/2021","1200","1600","1400"
"Maharashtra","Thane","Kalyan","Drumstick","Other","19/04/2021","1500","1800","1650"
"Maharashtra","Thane","Kalyan","Elephant Yam (Suran)","Other","19/04/2021","2000","2200","2100"
"Maharashtra","Thane","Kalyan","French Beans (Frasbean)","Other","19/04/2021","3600","4000","3800"
"Maharashtra","Thane","Kalyan","Garlic","Other","19/04/2021","6000","7000","6500"
"Maharashtra","Thane","Kalyan","Ginger(Green)","Other","19/04/2021","2000","2500","2250"
"Maharashtra","Thane","Kalyan","Green Chilli","Other","19/04/2021","2000","2500","2250"
"Maharashtra","Thane","Kalyan","Lime","Other","19/04/2021","7000","8000","7500"
"Maharashtra","Thane","Kalyan","Little gourd (Kundru)","Other","19/04/2021","2500","3000","2750"
"Maharashtra","Thane","Kalyan","Onion","Hybrid","19/04/2021","1000","2000","1800"
"Maharashtra","Thane","Kalyan","Peas Wet","Other","19/04/2021","6000","7000","6500"
"Maharashtra","Thane","Kalyan","Potato","Other","19/04/2021","1000","1500","1250"
"Maharashtra","Thane","Kalyan","Ridge gourd(Tori)","Other","19/04/2021","3000","3200","3100"
"Maharashtra","Thane","Kalyan","Sweet Pumpkin","Other","19/04/2021","600","800","700"
"Maharashtra","Thane","Kalyan","Tomato","Other","19/04/2021","800","1000","900"
"Maharashtra","Thane","Murbad","Bhindi(Ladies Finger)","Other","19/04/2021","1500","2500","2000"
"Meghalaya","West Garo Hills","Tura","Betal Leaves","Local","19/04/2021","50000","60000","58000"
"NCT of Delhi","Delhi","Azadpur","Bhindi(Ladies Finger)","Bhindi","19/04/2021","1500","4000","3000"
"NCT of Delhi","Delhi","Azadpur","Bitter gourd","Bitter Gourd","19/04/2021","1000","2500","1600"
"NCT of Delhi","Delhi","Azadpur","Bottle gourd","Bottle Gourd","19/04/2021","400","1200","800"
"NCT of Delhi","Delhi","Azadpur","Brinjal","Brinjal","19/04/2021","600","1800","1140"
"NCT of Delhi","Delhi","Azadpur","Cabbage","Cabbage","19/04/2021","160","360","240"
"NCT of Delhi","Delhi","Azadpur","Capsicum","Capsicum","19/04/2021","1000","3000","2150"
"NCT of Delhi","Delhi","Azadpur","Carrot","Carrot","19/04/2021","300","1200","700"
"NCT of Delhi","Delhi","Azadpur","Cauliflower","Cauliflower","19/04/2021","1000","2500","1750"
"NCT of Delhi","Delhi","Azadpur","Coriander(Leaves)","Coriander","19/04/2021","1000","1500","1200"
"NCT of Delhi","Delhi","Azadpur","Cucumbar(Kheera)","Cucumbar","19/04/2021","900","2000","1175"
"NCT of Delhi","Delhi","Azadpur","Green Chilli","Green Chilly","19/04/2021","1400","2600","1900"
"NCT of Delhi","Delhi","Azadpur","Lemon","Other","19/04/2021","4500","9500","7250"
"NCT of Delhi","Delhi","Azadpur","Methi(Leaves)","Methi","19/04/2021","1000","1800","1500"
"NCT of Delhi","Delhi","Azadpur","Peas Wet","Peas Wet","19/04/2021","4000","7500","5250"
"NCT of Delhi","Delhi","Azadpur","Potato","Potato","19/04/2021","360","1100","663"
"NCT of Delhi","Delhi","Azadpur","Pumpkin","Pumpkin","19/04/2021","400","900","650"
"NCT of Delhi","Delhi","Azadpur","Raddish","Raddish","19/04/2021","375","750","538"
"NCT of Delhi","Delhi","Azadpur","Spinach","Spinach","19/04/2021","300","800","550"
"NCT of Delhi","Delhi","Azadpur","Tomato","Tomato","19/04/2021","320","2000","1062"
"Odisha","Balasore","Jaleswar","Brinjal","Other","19/04/2021","1500","2200","2000"
"Odisha","Balasore","Jaleswar","Onion","Other","19/04/2021","1000","1500","1200"
"Odisha","Balasore","Jaleswar","Potato","Other","19/04/2021","850","1200","1000"
"Odisha","Balasore","Jaleswar","Pumpkin","Other","19/04/2021","500","900","800"
"Odisha","Balasore","Jaleswar","Tomato","Other","19/04/2021","400","1000","600"
"Odisha","Bargarh","Godabhaga","Paddy(Dhan)(Common)","Other","19/04/2021","1868","1888","1868"
"Odisha","Bargarh","Padampur","Brinjal","Brinjal","19/04/2021","1200","1400","1300"
"Odisha","Bargarh","Padampur","Cabbage","Other","19/04/2021","1100","1300","1200"
"Odisha","Bargarh","Padampur","Cauliflower","Cauliflower","19/04/2021","1300","1500","1400"
"Odisha","Bargarh","Padampur","Pumpkin","Other","19/04/2021","800","1000","900"
"Odisha","Bargarh","Padampur","Tomato","Other","19/04/2021","600","800","700"
"Odisha","Bargarh","Sohela","Brinjal","Other","19/04/2021","1100","1300","1200"
"Odisha","Bargarh","Sohela","Cabbage","Other","19/04/2021","1000","1200","1100"
"Odisha","Bargarh","Sohela","Cauliflower","Other","19/04/2021","1100","1300","1200"
"Odisha","Bargarh","Sohela","Pumpkin","Other","19/04/2021","600","800","700"
"Odisha","Bargarh","Sohela","Tomato","Deshi","19/04/2021","500","700","600"
"Odisha","Bolangir","Bolangir","Bhindi(Ladies Finger)","Other","19/04/2021","5800","6000","5800"
"Odisha","Bolangir","Bolangir","Bitter gourd","Other","19/04/2021","3800","4000","3800"
"Odisha","Bolangir","Bolangir","Brinjal","Other","19/04/2021","1800","2000","1800"
"Odisha","Bolangir","Bolangir","Cabbage","Other","19/04/2021","1800","2000","1800"
"Odisha","Bolangir","Bolangir","Capsicum","Other","19/04/2021","5800","6000","5800"
"Odisha","Bolangir","Bolangir","Carrot","Other","19/04/2021","5800","6000","5800"
"Odisha","Bolangir","Bolangir","Cauliflower","Other","19/04/2021","3800","4000","3800"
"Odisha","Bolangir","Bolangir","Chili Red","Other","19/04/2021","19800","20000","19800"
"Odisha","Bolangir","Bolangir","Cucumbar(Kheera)","Other","19/04/2021","2800","3000","2800"
"Odisha","Bolangir","Bolangir","Garlic","Other","19/04/2021","6800","7000","6800"
"Odisha","Bolangir","Bolangir","Ginger(Dry)","Other","19/04/2021","3800","4000","3800"
"Odisha","Bolangir","Bolangir","Green Chilli","Other","19/04/2021","5800","6000","5800"
"Odisha","Bolangir","Bolangir","Onion","Other","19/04/2021","1800","2000","1800"
"Odisha","Bolangir","Bolangir","Potato","Other","19/04/2021","1800","2000","1800"
"Odisha","Bolangir","Bolangir","Pumpkin","Other","19/04/2021","1000","1200","1000"
"Odisha","Bolangir","Bolangir","Rice","Other","19/04/2021","3400","3500","3400"
"Odisha","Bolangir","Bolangir","Tomato","Local","19/04/2021","1400","1500","1400"
"Odisha","Bolangir","Tusura","Bhindi(Ladies Finger)","Other","19/04/2021","5800","6000","5800"
"Odisha","Bolangir","Tusura","Brinjal","Other","19/04/2021","1800","2000","1800"
"Odisha","Bolangir","Tusura","Cabbage","Other","19/04/2021","1800","2000","1800"
"Odisha","Bolangir","Tusura","Garlic","Other","19/04/2021","7800","8000","7800"
"Odisha","Bolangir","Tusura","Onion","Other","19/04/2021","1800","2000","1800"
"Odisha","Bolangir","Tusura","Potato","Other","19/04/2021","1800","2000","1800"
"Odisha","Bolangir","Tusura","Rice","Other","19/04/2021","3400","3500","3400"
"Odisha","Bolangir","Tusura","Tomato","Other","19/04/2021","1400","1500","1400"
"Odisha","Boudh","Boudh","Bhindi(Ladies Finger)","Other","19/04/2021","2500","3000","3000"
"Odisha","Boudh","Boudh","Brinjal","Other","19/04/2021","2500","3000","3000"
"Odisha","Boudh","Boudh","Cauliflower","Other","19/04/2021","2500","3000","3000"
"Odisha","Boudh","Boudh","Onion","Other","19/04/2021","2500","3000","2500"
"Odisha","Boudh","Boudh","Potato","Other","19/04/2021","1400","1500","1400"
"Odisha","Boudh","Boudh","Tomato","Other","19/04/2021","500","700","500"
"Odisha","Boudh","Khunthabandha","Brinjal","Other","19/04/2021","2500","3000","2500"
"Odisha","Boudh","Khunthabandha","Cauliflower","Other","19/04/2021","2500","3000","3000"
